songId,title,artist,album,albumId,cover
"2006730075","隐形的翅膀","张韶涵","闪亮2006 Hit FM年度百首单曲票选","156574686","109951168146749956.jpg"
"27808900","王妃","萧敬腾 / 肖懿航","最美和声第一季 第十三期","2681254","2119858418376882.jpg"
"5250072","日不落","蔡依林","Love国语情歌集","511763","109951169280787823.jpg"
"2724692017","第一次爱的人","王心凌","逛街随身听 BGM","277991634","109951171443739878.jpg"
"4877418","漂洋过海来看你","娃娃","涩女郎 电视原声带","490063","109951163093296876.jpg"
"26598946","山丘","李宗盛","山丘","2532111","109951163023734669.jpg"
"394670","给自己的歌","李宗盛","南下专线","39083","120946279068589.jpg"
"5237795","很爱很爱你","刘若英","再见初恋","511063","109951163447801974.jpg"
"254574","后来","刘若英","我等你","25437","109951163351825356.jpg"
"5278704","最浪漫的事","赵咏华","枕边歌 优质情歌选","513498","109951170169091419.jpg"
"5255644","征服","那英","我们的主打歌","512088","64871186055842.jpg"
"5246609","一场游戏一场梦","王杰","情歌101","511567","109951163311279628.jpg"
"77098","西海情歌","刀郎","刀郎Ⅲ","7578","109951171011327609.jpg"
"453189433","爱上一个不回家的人","林忆莲","我爱经典系列: 林忆莲","35120387","109951170708690956.jpg"
"255973","短发","梁咏琪","短发","25564","109951168747944773.jpg"
"277817","他不爱我","莫文蔚","做自己","27581","19045740416582430.jpg"
"108370","当爱已成往事","李宗盛 / 林忆莲","爱情论","10759","109951163071276550.jpg"
"190458","一路上有你","张学友","吻别","19243","109951172128628495.jpg"
"190473","秋意浓","张学友","吻别","19243","109951172128628495.jpg"
"110184","谢谢你的爱","刘德华","经典重现","10900","109951163031587156.jpg"
"3342010385","心跳","王力宏的小迷妹","心跳","359292662","109951172627463823.jpg"
"327068","记得","张惠妹","张惠妹 爱的力量 10年情歌最精选","32344","109951171942867677.jpg"
"5263860","我可以抱你吗","张惠妹","丰华十年 就爱好音乐","512583","109951173312926908.jpg"
"2654774730","爱久见人心","梁静茹","","0","109951170239844188.jpg"
"108269","记得","林俊杰","她说 概念自选辑","10755","109951172024569374.jpg"
"307474","爱笑的眼睛","徐若瑄","狠狠爱","30528","109951164170265162.jpg"
"481853239","白月光","张信哲 / 陈沁","我想和你唱 第二季 第6期","35578049","18923694625814745.jpg"
"25641912","直觉","张信哲","张信哲选哲情歌二十载","2263090","595935302298252.jpg"
"280098","一笑而过","那英","我不是天使","27834","109951171866738500.jpg"
"3368053771","男人哭吧不是罪","刘德华 / 王宝强","男人哭吧不是罪","370007093","109951173018072318.jpg"
"191232","遥远的她","张学友","遥远的她·Amour","19316","109951171530606390.jpg"
"541687281","慢慢喜欢你","莫文蔚","我们在中场相遇","39355990","109951165958895028.jpg"
"108640","阴天","莫文蔚","作品李宗盛","10780","109951169614579889.jpg"
"326990","亲爱的，那不是爱情","张韶涵","Ang 5.0","32350","109951170169025541.jpg"
"5239552","眼泪知道","温岚","K情歌8","511168","109951165641468578.jpg"
"190526","月亮惹的祸","张宇","月亮 太阳","19250","109951167893538409.jpg"
"190251","雨一直下","张宇","男人的好 新歌+精选","19221","109951163829579339.jpg"
"60263","他一定很爱你","阿杜","天黑","5863","109951163076301483.jpg"
"60238","坚持到底","阿杜","坚持到底","5858","109951173734485011.jpg"
"190563","每天爱你多一些","张学友","爱你多一些 精选","19255","109951169427393198.jpg"
"190328","祝福","张学友","祝福","19234","109951169580579205.jpg"
"188429","我真的受伤了","张学友","学友 热","19076","109951171536242805.jpg"
"188432","如果这都不算爱","张学友","学友 热","19076","109951171536242805.jpg"
"274686","煎熬","李佳薇","感谢爱人","27222","109951165674709422.jpg"
"1299550532","倒数","G.E.M.邓紫棋","另一个童话","72709830","109951163523944497.jpg"
"570837792","回家真好","刘德华","BMG全家福Happy Family","39553829","109951165994344537.jpg"
"5262391","倔强","五月天","Super 2004-2005 滚石超选集","512509","109951163237131764.jpg"
"392713","突然好想你","五月天","《姊妹》电视剧原声带","38900","109951168163060412.jpg"
"5237869","知足","五月天","狂飙青春","511068","109951163447812860.jpg"
"5237943","温柔","五月天","风雨操场","511073","109951163447813080.jpg"
"5237929","恋爱ing","五月天","恋爱学分","511072","109951163447809644.jpg"
"422104138","后来的我们","五月天","自传","34746073","3434874331529456.jpg"
"392735","你不是真正的快乐","五月天","《姊妹》电视剧原声带","38900","109951168163060412.jpg"
"22197007","干杯","五月天","第二人生 (明日版)","2040001","109951168162347102.jpg"
"1939557593","夜空中最亮的星","水星逃跑计划 / 苏添泽","夜空中最亮的星苏添泽","142283718","109951167314112441.jpg"
"28815250","平凡之路","朴树","猎户星座","35444067","18885211718782327.jpg"
"4877908","那些花儿","朴树","永远有多远 [电视连续剧原声大碟]","490093","101155069770298.jpg"
"5265370","生如夏花","朴树","华纳影视歌曲精选辑 颂","512668","54975581405868.jpg"
"168091","蓝莲花","许巍","时光.漫步","16975","122045790684028.jpg"
"167975","曾经的你","许巍","每一刻都是崭新的","16967","109951163092691594.jpg"
"155885","春天里","汪峰","信仰在空中飘扬","15699","109951169278078950.jpg"
"1878860736","你要跳舞吗","新裤子","草莓星球来的人 第10期","133364492","109951166422324368.jpg"
"28009051","没有理想的人不伤心","新裤子","生命因你而火热","34555329","109951172945816490.jpg"
"355992","追梦赤子心","GALA","追梦痴子心","35139","19061133579343591.jpg"
"63713","花房姑娘","崔健","新长征路上的摇滚","6311","109951167411733685.jpg"
"357279","无地自容","黑豹乐队","黑豹","35273","54975581405042.jpg"
"381825","公路之歌","痛仰乐队","不要停止我的音乐","37797","109951169200439396.jpg"
"386844","杀死那个石家庄人","万能青年旅店","万能青年旅店 同名专辑","38306","108851651165850.jpg"
"573982269","死了都要爱","信乐团","2006 KTV点唱精选国语总排行","39743706","109951165671153883.jpg"
"354593","我们的爱","F.I.R.","飞儿乐团","34988","109951167320242838.jpg"
"156374","突然的自我","伍佰 & China Blue","忘情1015精选辑","15751","109951172477522630.jpg"
"5276979","痛哭的人","伍佰","新好男人3","513373","109951163211257650.jpg"
"156915","挪威的森林","伍佰","滚石香港黄金十年 伍佰精选","15791","109951170270558113.jpg"
"155908","北京北京","汪峰","勇敢的心","15700","109951169277865483.jpg"
"155961","飞得更高","汪峰","笑着哭","15706","109951167192693446.jpg"
"155886","光明","汪峰","信仰在空中飘扬","15699","109951169278078950.jpg"
"25638240","存在","汪峰","生无所求","2261053","109951167482896864.jpg"
"387758","天高地厚","信乐团","天高地厚","38412","18723583511115606.jpg"
"387764","离歌","信乐团","天高地厚","38412","18723583511115606.jpg"
"385556","星空","五月天","第二人生 (末日版)","38214","109951168162296454.jpg"
"22197011","诺亚方舟","五月天","第二人生 (明日版)","2040001","109951168162347102.jpg"
"386542","拥抱","五月天","我们是五月天","38285","109951170702056876.jpg"
"209112","太阳","陈绮贞","太阳","21275","109951163612079871.jpg"
"406737702","生活因你而火热","新裤子","生命因你而火热","34555329","109951172945816490.jpg"
"387717","海阔天空","信乐团","海阔天空","38408","109951164094157636.jpg"
"543965520","浪人情歌","伍佰","2021爱你爱一辈子","37873301","109951163178049506.jpg"
"569200213","消愁","毛不易","平凡的一天","39483040","109951163350929740.jpg"
"569213220","像我这样的人","毛不易","平凡的一天","39483040","109951163350929740.jpg"
"1895661317","漠河舞厅","柳爽","漠河舞厅","136233271","109951166629923582.jpg"
"2063487880","罗刹海市","刀郎","山歌寥哉","169512732","109951168735465189.jpg"
"109998","贝加尔湖畔","李健","依然","10888","109951163432562414.jpg"
"110411","传奇","李健","似水流年","10921","109951170376526221.jpg"
"1991332085","一生有你","水木年华","靓点屋精选辑","3387048","3240260771428789.jpg"
"5281327","同桌的你","老狼","校园民谣 1","513675","109951163351799393.jpg"
"28196372","北方的狼","齐秦 / 李维","天下无双","2508082","2281486627683301.jpg"
"28819044","大约在冬季","齐秦","摘金宝典","2902015","109951169072000227.jpg"
"28996926","白桦林","朴树","我去2000年","2975136","109951167411817871.jpg"
"202373","南方姑娘","赵雷","赵小雷","20339","109951169213244790.jpg"
"29567189","理想","赵雷","吉姆餐厅","3048030","109951169213425474.jpg"
"27646198","董小姐","宋冬野","安和桥北","2646285","109951173825645527.jpg"
"110215","风吹麦浪","李健","想念你","10908","109951163432573502.jpg"
"33248189","假如爱有天意","李健","李健 同名专辑","3233232","7929677861304714.jpg"
"85567","青春无悔","叶蓓 / 老狼","青春无悔 (高晓松作品集)","8400","52776558134030.jpg"
"108119","恋恋风尘","老狼","恋恋风尘","10748","109951170118048373.jpg"
"38576323","春风十里","鹿先森乐队","所有的酒，都不如你","34976129","109951163669459549.jpg"
"1363948882","世间美好与你环环相扣","柏松","听闻余生","78938226","109951164071024476.jpg"
"37668008","时间都去哪儿了","王铮亮","故事岛","3420234","109951169775153273.jpg"
"31445772","理想三旬","陈鸿宇","浓烟下的诗歌电台","3116882","109951168090271827.jpg"
"29567192","少年锦时","赵雷","吉姆餐厅","3048030","109951169213425474.jpg"
"1895377452","同桌的你","老狼","龙凤金歌榜","136190130","109951166626440183.jpg"
"2690863733","少年 (低频公益版)","梦然","《听见“听不见”的音乐》低频公益专辑","267901986","109951170683270889.jpg"
"167876","有何不可","许嵩","自定义","16953","109951172899966259.jpg"
"1368754688","爱人错过","告五人","我肯定在几百年前就说过爱你","79515295","109951172190059964.jpg"
"421423806","小半","陈粒","小梦大半","34780579","1371091013186741.jpg"
"1888108371","成都","赵雷","那时年少","134924114","109951166534520720.jpg"
"1974443814","我记得","赵雷","署前街少年","150127127","109951169682871673.jpg"
"29436904","南山南","马頔","南山南","3027098","6648746813825382.jpg"
"29715559","傲寒","马頔","孤岛","3064210","109951172945818860.jpg"
"27646199","斑马，斑马","宋冬野","安和桥北","2646285","109951173825645527.jpg"
"28053527","安和桥","宋冬野","麻油叶？不叫事儿！","2718914","5788928720312004.jpg"
"30431366","奇妙能力歌","陈粒","如也","3098832","7721870161993398.jpg"
"30431364","光","陈粒","如也","3098832","7721870161993398.jpg"
"30431374","如也","陈粒","如也","3098832","7721870161993398.jpg"
"150654","爱，很简单","陶喆","David Tao","15199","109951169507121139.jpg"
"150430","就是爱你","陶喆","太平盛世","15185","109951163803188844.jpg"
"150623","普通朋友","陶喆","I'm OK","15196","109951169389595068.jpg"
"150633","天天","陶喆","I'm OK","15196","109951169389595068.jpg"
"150564","月亮代表谁的心","陶喆","黑色柳丁","15190","109951169237251638.jpg"
"150552","黑色柳丁","陶喆","黑色柳丁","15190","109951169237251638.jpg"
"28029112","三人游","方大同","The Soulboy Collection","2716009","109951167164989067.jpg"
"28403111","特别的人","方大同","危险世界","2759704","109951172683046522.jpg"
"82453","爱爱爱","方大同","爱爱爱","8133","109951168870794250.jpg"
"28029097","春风吹","方大同","The Soulboy Collection","2716009","109951167164989067.jpg"
"186513","私奔","郑钧","长安长安","18942","18932490718960959.jpg"
"29764562","作曲家","李荣浩","李荣浩","3075071","109951166562838294.jpg"
"31654343","不将就","李荣浩","有理想","34567265","109951166562828988.jpg"
"3349595639","你就不要想起我","田馥甄的小迷妹","你就不要想起我","362058353","109951172741642131.jpg"
"109545","光阴的故事","罗大佑","之乎者也","10855","109951172346449536.jpg"
"1383023894","玫瑰少年","五月天","玫瑰少年","80852840","109951168165039248.jpg"
"168500","你是我的眼","萧煌奇","你是我的眼","17009","109951163240608867.jpg"
"31473269","默","那英","默","3122021","109951173833470273.jpg"
"169185","认真的雪","薛之谦","未完成的歌","17074","109951171269232420.jpg"
"27808044","丑八怪","薛之谦","意外","2681139","109951164499974026.jpg"
"287063","我怀念的","孙燕姿","逆光","28520","109951173219336672.jpg"
"35528482","一半","薛之谦","一半","3316028","109951168707346683.jpg"
"543965427","我是一只小小鸟","任贤齐","滚石国语1歌","37873297","109951163178030064.jpg"
"530986012","差不多先生过新年","MC HotDog 热狗","差不多先生过新年","37253337","109951163109913156.jpg"
"135022","贫民百万歌星","MC HotDog 热狗","贫民百万歌星","13352","119846767440816.jpg"
"516823132","大鱼 (唱片版)","周深","深的深","36726020","109951171292487969.jpg"
"5255713","沧海一声笑","许冠杰","乐坛班霸","512090","109951165816561425.jpg"
"481853241","画心","张靓颖 / 卢昶宇 / 王艺陶 / 李秉成","我想和你唱 第二季 第6期","35578049","18923694625814745.jpg"
"28754846","卷珠帘","霍尊","天韵·霍尊","2886264","19202970579205912.jpg"
"236387","千年等一回","高胜美","经典金选3 如果你是我的传说","23683","109951167387939221.jpg"
"1298511555","好汉歌","刘欢","歌声伴随您---向改革开放30年致礼（16）","72113949","109951163438961529.jpg"
"154480","月光爱人","李玟","卧虎藏龙 电影原声带","15514","109951167370022503.jpg"
"167732","千百度","许嵩","苏格拉没有底","16937","109951172321467110.jpg"
"167827","素颜","许嵩 / 何曼婷","素颜","16949","109951169829246225.jpg"
"97357","那些年","胡夏","那些年，我们一起追的女孩 电影原声带","9502","109951165966760453.jpg"
"26562741","时间煮雨","郁可唯","小时代 电影原声带","2523061","19034745300240313.jpg"
"1334818132","知否知否","胡夏 / 郁可唯","知否知否","74914998","109951163745342408.jpg"
"483671599","追光者","岑宁儿","夏至未至 影视原声带","35644242","19149094509535913.jpg"
"109039","凤凰于飞","刘欢","甄嬛传影视音乐原声大碟","10813","109951170353656924.jpg"
"4875127","美丽的神话","成龙 / 金喜善","神话 电影原声带","489913","19064432114028522.jpg"
"25707139","一生所爱","卢冠廷 / 莫文蔚","齐天周大圣之西游双记 电影歌乐游唱版","2286009","109951171875226384.jpg"
"28285910","岁月神偷","金玟岐","完美世界","34985451","18815942487303143.jpg"
"441491828","水星记","郭顶","飞行器的执行周期","35005583","2946691248081599.jpg"
"28996922","那些花儿","朴树","我去2000年","2975136","109951167411817871.jpg"
"1889205264","凉凉","曾高兴 / 樊一阳","三生三世十里桃花","135155777","109951166548217513.jpg"
